# air_wave      vacuum_wave      flux           error           bpmap           E(B-V) = 0.1      slitloss     tell_corr
9.940641e+03	9.943366e+03	-1.489041e-17	4.259995e-15	9.000000e+00	1.123764e+00	1.334916e+00	1.134460e+00
9.941241e+03	9.943966e+03	-3.065615e-17	8.632717e-17	0.000000e+00	1.123751e+00	1.334901e+00	1.133898e+00
9.941841e+03	9.944567e+03	3.024323e-17	8.551330e-17	0.000000e+00	1.123738e+00	1.334886e+00	1.133045e+00
9.942441e+03	9.945167e+03	-2.499210e-17	8.405348e-17	0.000000e+00	1.123726e+00	1.334872e+00	1.131950e+00
9.943041e+03	9.945767e+03	4.727059e-17	8.164857e-17	0.000000e+00	1.123713e+00	1.334857e+00	1.131362e+00
9.943641e+03	9.946367e+03	8.822399e-17	7.895454e-17	0.000000e+00	1.123700e+00	1.334842e+00	1.131257e+00
9.944241e+03	9.946968e+03	8.210945e-17	8.060030e-17	0.000000e+00	1.123687e+00	1.334828e+00	1.131522e+00
9.944841e+03	9.947568e+03	-6.033251e-17	7.992470e-17	0.000000e+00	1.123675e+00	1.334813e+00	1.131938e+00
9.945441e+03	9.948168e+03	-1.857150e-18	8.053069e-17	0.000000e+00	1.123662e+00	1.334798e+00	1.131854e+00
9.946041e+03	9.948768e+03	-1.175732e-16	8.735833e-17	0.000000e+00	1.123649e+00	1.334783e+00	1.131442e+00
9.946641e+03	9.949368e+03	1.221152e-16	8.253437e-17	0.000000e+00	1.123636e+00	1.334769e+00	1.130934e+00
9.947241e+03	9.949969e+03	-7.881185e-17	8.180343e-17	0.000000e+00	1.123624e+00	1.334754e+00	1.130204e+00
9.947841e+03	9.950569e+03	2.987140e-17	7.755099e-17	0.000000e+00	1.123611e+00	1.334739e+00	1.128779e+00
9.948441e+03	9.951169e+03	2.653004e-17	7.609805e-17	0.000000e+00	1.123598e+00	1.334725e+00	1.126988e+00
9.949041e+03	9.951769e+03	5.511908e-17	7.550546e-17	0.000000e+00	1.123586e+00	1.334710e+00	1.126306e+00
9.949642e+03	9.952370e+03	6.778007e-17	7.520623e-17	0.000000e+00	1.123573e+00	1.334695e+00	1.126653e+00
9.950242e+03	9.952970e+03	1.569836e-17	7.393693e-17	0.000000e+00	1.123560e+00	1.334681e+00	1.127674e+00
9.950842e+03	9.953570e+03	4.752206e-17	7.502704e-17	0.000000e+00	1.123547e+00	1.334666e+00	1.128765e+00
9.951442e+03	9.954170e+03	1.033304e-16	7.336240e-17	0.000000e+00	1.123535e+00	1.334651e+00	1.128739e+00
9.952042e+03	9.954770e+03	4.245235e-17	7.187957e-17	0.000000e+00	1.123522e+00	1.334637e+00	1.128143e+00
9.952642e+03	9.955371e+03	5.926227e-17	6.986041e-17	0.000000e+00	1.123509e+00	1.334622e+00	1.127760e+00
9.953242e+03	9.955971e+03	1.050434e-16	6.933918e-17	0.000000e+00	1.123497e+00	1.334607e+00	1.127640e+00
9.953842e+03	9.956571e+03	7.276435e-17	6.918783e-17	0.000000e+00	1.123484e+00	1.334593e+00	1.127609e+00
9.954442e+03	9.957171e+03	-8.602986e-18	6.904130e-17	0.000000e+00	1.123471e+00	1.334578e+00	1.127624e+00
9.955042e+03	9.957772e+03	2.933375e-17	6.952285e-17	0.000000e+00	1.123459e+00	1.334563e+00	1.127367e+00
9.955642e+03	9.958372e+03	9.796673e-17	7.142499e-17	0.000000e+00	1.123446e+00	1.334549e+00	1.126461e+00
9.956242e+03	9.958972e+03	1.492160e-16	7.383233e-17	0.000000e+00	1.123433e+00	1.334534e+00	1.125098e+00
9.956842e+03	9.959572e+03	5.745801e-17	7.141407e-17	0.000000e+00	1.123420e+00	1.334519e+00	1.124354e+00
9.957442e+03	9.960172e+03	6.408400e-17	7.107451e-17	0.000000e+00	1.123408e+00	1.334505e+00	1.124172e+00
9.958042e+03	9.960773e+03	4.987956e-17	6.730889e-17	0.000000e+00	1.123395e+00	1.334490e+00	1.124100e+00
9.958642e+03	9.961373e+03	2.322104e-17	6.554977e-17	0.000000e+00	1.123382e+00	1.334475e+00	1.123740e+00
9.959243e+03	9.961973e+03	2.627148e-17	6.484204e-17	0.000000e+00	1.123370e+00	1.334461e+00	1.123169e+00
9.959843e+03	9.962573e+03	8.453801e-17	6.478272e-17	0.000000e+00	1.123357e+00	1.334446e+00	1.122848e+00
9.960443e+03	9.963174e+03	-7.353380e-18	6.531243e-17	0.000000e+00	1.123344e+00	1.334431e+00	1.123204e+00
9.961043e+03	9.963774e+03	1.900142e-17	6.549305e-17	0.000000e+00	1.123332e+00	1.334417e+00	1.123942e+00
9.961643e+03	9.964374e+03	5.323053e-17	6.634374e-17	0.000000e+00	1.123319e+00	1.334402e+00	1.124106e+00
9.962243e+03	9.964974e+03	7.944499e-17	6.475433e-17	0.000000e+00	1.123306e+00	1.334387e+00	1.123779e+00
9.962843e+03	9.965575e+03	7.018538e-17	6.568113e-17	0.000000e+00	1.123294e+00	1.334373e+00	1.123083e+00
9.963443e+03	9.966175e+03	2.541948e-17	6.175598e-17	0.000000e+00	1.123281e+00	1.334358e+00	1.122253e+00
9.964043e+03	9.966775e+03	3.708194e-17	6.031869e-17	0.000000e+00	1.123268e+00	1.334343e+00	1.121688e+00
9.964643e+03	9.967375e+03	4.625103e-17	6.027446e-17	0.000000e+00	1.123256e+00	1.334329e+00	1.121401e+00
9.965243e+03	9.967975e+03	6.298765e-17	5.985350e-17	0.000000e+00	1.123243e+00	1.334314e+00	1.121429e+00
9.965843e+03	9.968576e+03	2.587851e-17	5.915339e-17	0.000000e+00	1.123230e+00	1.334300e+00	1.121623e+00
9.966443e+03	9.969176e+03	2.863170e-17	5.930547e-17	0.000000e+00	1.123218e+00	1.334285e+00	1.121494e+00
